summary	sentiment	genuineness
Buy an underwater camera instead...save your expensive iPhone from destruction.	0.007170737	0.44752035
disappointed	0.058625042	0.7317034
A great case	0.9900846	0.89353955
I take it in the shower with me	0.9668421999999999	0.8348478000000001
zero damage	0.6723826	0.6698668999999999
George in NJ	0.96366465	0.7327551999999999
Not as Tough as Hoped	0.09028974	0.5926283
Not worth it!!!	0.010647565	0.49537146
I've had it for 3 months...	0.9624398000000001	0.7961242
Muffled speaker	0.0043990016	0.48429286
Piece of garbage - all hype	0.40586329	0.35127070000000005
Lifeproof..ripoff	0.43781677	0.5829932
Not compatible with Square	0.1566152	0.7622827
FAKEFAKEFAKEFAKEFAKE	0.0039076805	0.66000134
This case was a counterfeit and broke within one month	0.0025980175	0.7813358
Great idea, awful execution.  Here's why...	0.06715953	0.6075337
Not Life Proof	0.009656966	0.70108324
iPhone Lifeproof Case	0.039850086	0.5720653
Good case, but...	0.23840079	0.67726976
Not real!	0.014408678000000001	0.45504075
LifeProof CAse	0.0044613479999999995	0.5132936
Hard to hear	0.037162542	0.6019514
Disappointed	0.7152352	0.62082744
Not a quality product or company!	0.0028414726	0.6927869000000001
It's a fake. DON'T BUY	0.012209713	0.66344976
Don't buy a Lifeproof case from Amazon!	0.0015426576	0.7943325
Lost in lake for 20 hours, came out in perfect condition	0.68887717	0.60588396
Great Product - Slight Cons	0.98237354	0.8956263000000001
Great Looking But Has Flaws	0.111199945	0.7810416
Broken within three months	0.16235855	0.63382006
AVOID	0.028181255	0.66195834
Like playing Russian Roulette with your IPhone	0.52972543	0.7240634
Best iPhone Case Ever	0.9578226999999999	0.7699474000000001
The BEST iPhone case on the market!!	0.85518813	0.56128794
Counterfeit Case	0.0042547584	0.85687053
LEAKS - DON'T BUY IT	0.026538997999999998	0.3739864
Fake	0.00260365	0.83899164
Car charger	0.6580795	0.72917455
bootleg broken case	0.0027340948999999997	0.52168185
Awesome	0.9965656999999999	0.69693655
Not a great design for the price,	0.1315453	0.5597958000000001
AVOID THIS CASE	0.009189695	0.5288495
Cost Prohibitive for Most People	0.77842057	0.69224906
You pay for what you get	0.052459747	0.48385066
Close, but fundamentally flawed	0.112216234	0.6518592
very EXPENSIVE and certainly not waterproof or life proof!	0.34942648	0.4555542
Failed	0.1469701	0.6426137
Very happy with LifeProof case for iphone 4s	0.8736026	0.77785385
Crap - Junk - Waste of Money - NOT what I expected	0.50819594	0.15350837
Not for everyday users	0.036649823	0.3676173
Counterfeit Case	0.0057834387	0.77416646
Fraud!	0.0023823977	0.5746614999999999
Was sent counterfeit  item from vendor	0.0032913983	0.75050473
Save your money	0.014982045	0.7356486
Good protection	0.68870234	0.76932895
wish it worked out might of gotten a defective one	0.08144647	0.4838906
Scratches But?	0.45050713	0.5555804
Excelente producto. Recomiendo 100% este producto. Excellent product. 100% recommend this product	0.74437624	0.64457256
Great case after some break in!	0.20334506	0.5695981999999999
Meh.	0.0097435415	0.3865933
Best case ever!	0.54488784	0.7149913
This product from this seller was Counterfeit!	0.0033917427000000003	0.917734
I don&#8217;t know why so many others are having problems	0.46863082	0.6370291
Not worth it	0.35606483	0.67153573
Nice case but useless headphone jack	0.050510405999999994	0.5819964
Counterfeit Product	0.010054529	0.8388933000000001
Defective Case	0.5113569	0.63037735
COUNTERFEIT	0.015068233	0.8103515
great case, ultra slim!	0.9324007	0.8419540000000001
Protected the phone at 50 mph	0.8907639999999999	0.74182606
Lifeproof does not cover the damage to phone	0.3235535	0.62166816
not the real thing	0.096469074	0.7574477
Love this case	0.95817524	0.8210521999999999
Great for work and play	0.9899918	0.51968694
LifeProof is NOT Failproof.	0.07489103	0.6097338999999999
Warranty	0.03843701	0.5090486
Lifeproof iPhone case	0.61883795	0.35640067
Do not buy this product from this vendor!	0.18800402	0.7369124
Good case	0.5241649	0.5798982
Never will buy one again	0.004503399	0.67047405
Awesome! But.. The screen protector	0.91841006	0.7399219
What a Disappointment!	0.35595903	0.6602448000000001
Put it to test	0.43739468	0.6705260000000001
Needs replacing yearly	0.39236882	0.7244212
Poor Design, in Propritary Cohoots With IPhone	0.013668030500000001	0.45911804
great case	0.99823487	0.7278614000000001
Not a good case if you want to use your iPhone as a phone	0.17053857	0.66256285
Works Great!	0.96828574	0.73641
No so good	0.5548496999999999	0.6231331999999999
works as advertised, but...	0.20030546	0.4376022
THESE ARE COUNTERFEIT CASES AND ARE FAKES	0.030596375	0.64833283
Hardcore	0.5351520000000001	0.505326
Nice idea but not for me	0.18768117	0.45915097
5 stars so far!	0.93622506	0.8699353999999999
Customer Service is Terrible and Slow	0.024229854	0.5929005999999999
More sound	0.09731829	0.46241748
Lifeproof disclaims any liability for damage to electronics!	0.0061106086	0.66677386
This was probably a fake	0.026321857999999997	0.49374650000000003
Great if you enjoy spending time out doors	0.99255764	0.8107936
Nice but disappointed	0.034261078	0.4042079
Waterproof, but...	0.06813889999999999	0.78676736
Bought for my daugher	0.45204170000000005	0.39564794
Case coming apart......	0.7741554	0.7484118000000001
the best	0.990482	0.6506771
J.R.	0.122261316	0.81872535
DO NOT PURCHASE - COUNTERFEIT	0.013590813	0.7266484000000001
sleek case but causes issues.	0.5223521	0.6087096
Do not buy.	0.28104374	0.60681146
Do NOT purchase for waterproofing	0.012716979	0.5835993
NOT Waterproof, Destroyed My Phone in 60 Seconds!	0.1713343	0.62910914
LifeProof, Not hardly	0.7417411	0.90733516
Not Lifeproof case	0.24217206	0.26265293
Poor durability	0.006815791	0.73973286
OTHERS COULD NOT HEAR ME	0.008274913	0.6268640000000001
Really good	0.37566750000000004	0.5410543000000001
Case is awesome, despite some valid concerns...	0.9423261999999999	0.8913216
Broke after 1 month	0.08560118	0.6660118
NOT A LIFEPROOF BIG KNOCKOFF!!!	0.016795278	0.64105046
iPhone 4/4S Case	0.9926480999999999	0.75783956
Terribe mistake- DON'T BUY	0.0103060305	0.593611
FAKE	0.08394611	0.62402856
FAKE-NOT A REAL LIFEPROOF CASE!!!!	0.051703364	0.8247684000000001
Poor quality...not recommended	0.030912667999999997	0.7078563
Cheap Case	0.8541875	0.74779534
Did not last, not life proof.	0.0030243099	0.7475006
best ever	0.83396477	0.43361664
Fraud	0.0008425414599999999	0.6350263
"At first I loved it but somehow I am getting dust and ""rainbows"" under the screen protector"	0.28609229999999997	0.5982515
Not a real life proof, NO warranty.	0.20628679	0.62201965
Junk	0.0043497384	0.49980313
Excellent Product	0.98182	0.77916694
FAKE CASE. NOT LIFEPROOF!	0.016253352	0.7829536
Flaws	0.014364362	0.664864
Counterfit sold by marketplace seller.	0.009346186999999999	0.90182084
Awesomeness	0.9516289000000001	0.5665863
Too expensive for the quality you get	0.05563563	0.40995517
Best Case Out There	0.74921674	0.71773344
Good, not perfect	0.7617961	0.76822335
Lifeproof 4S Feedback	0.009874433	0.7834007
FAKE!! Knock off!!	0.0014739633	0.7614074000000001
Is this a LifeProof Case?	0.05626473	0.65732074
FAKE CASE	0.057409555	0.71823037
Great Protection, But Know How You Will Use Your Phone	0.8083088	0.8191722
Excellent case	0.9659969999999999	0.69884115
has problems when talking	0.78957653	0.72354865
DON'T BUY THIS PRODUCT! IT'S FAKE!	0.010125309	0.49140456
Do not buy it.	0.0014370084	0.46548647
This is fake!!!	0.0031227766999999997	0.70800865
Nice case	0.14195970000000002	0.619269
No a REAL LIFEPROOF	0.19719848	0.62392956
Don't buy from this guy!!!	0.007238596700000001	0.48959790000000003
Buyer Beware - Counterfeit!!!	0.05256304	0.716783
Do not buy!	0.000544399	0.92009395
Good case	0.8181795000000001	0.59860843
Don't by this from Amazon they are selling defective units	0.03814155	0.78684586
It worked for me...	0.7650585	0.7240044
Lifeproof scam	0.016967863	0.6292191
Great product with few sacrifices.	0.8525041999999999	0.84481597
This was a fake and didn't last long.	0.011495203	0.6879525
iPhone Killer	0.37797877	0.4891278
iPhone 4 life proof case	0.057667583	0.5991546999999999
Great Idea, poor engineering..sorry lifeproof, try again	0.061543107	0.5980976
This Case Works	0.69595516	0.84161687
Water proof ok, everything else sucks	0.40794632	0.7513082
Open Corners	0.037174255	0.6113743
Well worth the money	0.8264375	0.70493346
Good product, expensive, limited selection	0.8293636999999999	0.7179121999999999
Not as LifeProof as we thought.	0.039304017999999996	0.40836155
Lifeproof phone case	0.9984958	0.79334617
user	0.046052128	0.41554698
Great product, Lifeproof your phone!	0.99856853	0.75391805
Lifeproof Armband iPhone 4s	0.060144126	0.63067806
This is the only case to have	0.99883723	0.6936107
Safe But Not Simple	0.16352567	0.71614456
Annoying Case	0.016453505	0.49363613
You know, its such a cool case and its an awesome idea, but what the heck are we paying 80 bucks for?...	0.27071708	0.57343876
Counterfeit vs. The Real McCoy	0.3884922	0.75662947
Can you hear me now?	0.601824	0.50496477
Counterfeit	0.0074376464	0.85318017
THIS SUCKS	0.067751855	0.44073668
REALLY don't like this case	0.0036425292	0.3557341
This is not what you aspect	0.04497546	0.47166679999999994
Don't waste your money	0.003912419	0.60237134
This case is only as strong as its weakest link (runners please read)	0.09097776	0.87147534
Not worth the money!	0.119155645	0.5898496999999999
Not A Real Lifeproof Case!!	0.02752027	0.637142
Matt Proof	0.9923446	0.751868
Not the original Lifeproof!!!	0.022916167999999997	0.7302357
NOT worth the money	0.002371639	0.6840400999999999
Broke after a month	0.00039967895	0.56550676
Amazing!	0.9365667999999999	0.7976316
Awesome	0.9914232	0.7740425
Be careful of Counterfeit Cases, even sold on AMAZON!	0.47974658	0.8280707
Broke and unusable in 2 weeks. No response from seller	0.013487309	0.6586162
Counterfeit Case	0.007934719	0.8287271
charging	0.77513146	0.6290738
Great but could be improved.	0.8540555000000001	0.84790826
FAKE! DO NOT BUY.	0.07859713	0.63181055
This in not a Lifeproof case.  It is a counterfeit.	0.0045864284	0.65268093
Give it a chance	0.97881377	0.8000474
"Not quite ""lifeproof"", and warranty not valid for Amazon purchase"	0.08721042	0.6150251999999999
Doesn't live up to waterproof claim	0.016820103	0.6750565
Item is mediocre.  A good case, but not so as to justify the price.	0.08130810000000001	0.8218257999999999
Additional part required	0.33969712	0.25062174
counterfeit product according to Lifeproof	0.0079937875	0.8552849
Second case  - first one save my phone !	0.47387879999999993	0.58937776
Worthless	0.21664628	0.51887447
In retail packaging but had to be a refurbished product.	0.20861095	0.84572077
Some very nice features, some not so much...	0.13047558	0.6994119000000001
LifeProof has saved my phone several times	0.45407605	0.621219
Life Proof will NOT honor Warranty for sales thru Amazon	0.031521738	0.72862434
case disintegrated before my eyes	0.007938534	0.65219146
1 star for users, 5 for Apple's earnings	0.42915982	0.77563465
You get what you pay for	0.57137436	0.60280776
Defective Case	0.2590102	0.49824262
Not a happy camper	0.010286719	0.70823914
Survived washing machine	0.9921998	0.8790581000000001
Water Proof, But Not Meg Proof	0.5313651999999999	0.84902453
Sorry I bothered	0.011988282	0.65971494
Poor quality	0.005086392	0.6605766
NOT RETAIL PACKAGING!!	0.0012326836999999998	0.71127725
Amazing Case! Truly AMAZING!!	0.7858103	0.6461803
Returned it after two days and bought a much better product	0.10271028	0.54330814
Does not hold up	0.038475007	0.7067998000000001
manufacturer defects/bad customer service	0.09497818	0.5284812
A waste of time and money........	0.02754891	0.6314983000000001
it didn't last	0.02707082	0.63564205
Excellent Case Except Headphone Jack Is Fatal Flaw	0.43418962	0.67857426
Poor Protection	0.009508490999999999	0.64618206
FAKE	0.07996482	0.6049918000000001
Front screen sucks!	0.271999	0.45944490000000004
My worst cell phone case EVER!	0.08421162	0.79700625
is not really lifeproof case	0.0010684728999999999	0.6904724
This was not the real deal	0.025527775	0.57141286
What?.... What?	0.040104806	0.7105569
Christmas gift from Amazon is a knockoff according to Lifelock	0.015730202	0.7847877
It's perfect!	0.9905586	0.74897754
overpriced much?	0.24927014	0.73614335
Bubble behind the screen	0.55837184	0.71759856
Disappointed	0.12648329	0.5682619999999999
Buyers Beware, this is not a genuine Lifeproof, it's a fake	0.09143525	0.7869630999999999
"Not ""REAL"""	0.17124817	0.79014134
What color is the Iphone screen of death?	0.004977405	0.59095883
Do not buy this case!!	0.021551907000000002	0.47649464
This needs to made for ALL phones	0.69481915	0.51004523
Headphone adapter fail in less than 2 months and warranty validation nonsense	0.54476315	0.7017081000000001
Industrial strength protection...	0.9832648	0.9296241
Confirmed counterfeit don't buy	0.0027206540000000003	0.7435665
Taking it Back	0.068760246	0.42888895
lousey	0.04290679	0.56924856
It may be tough, but I'm tougher.	0.44068566	0.6254034
Salt water Bath	0.41515747	0.7042527
Great case! Expensive, but worth it!	0.9637013000000001	0.8544883
Aweseome Iphone 4S case	0.9939952	0.87478065
Counterfeit, Counterfeit, Counterfeit!!!	0.0140943825	0.7773536999999999
FAKE** DO NOT BUY	0.0012053549000000002	0.6809343000000001
A Distaster!!	0.04523951	0.5505422
Nice case	0.41646373	0.5608437
Despite being waterproof, I'd rather stick with a competitor.	0.07392192	0.5667598
Over priced, short lived product	0.006601274	0.549266
counterfeit (fake) case	0.0039724109999999995	0.92102456
life proof case for Iphone 4s	0.022285342000000003	0.4278593
can't hear	0.47797966	0.5713133
Ok. But not waterproof enough	0.06392866400000001	0.50285864
Good in theory, terrible in practice	0.02228403	0.72674394
Case is great... IF YOU GET A REAL ONE	0.35181677	0.7752036
Wouldn't leave the house without it	0.9126879000000001	0.80921483
not worth $ or time	0.08288163	0.67955834
Horrible product!	0.06899357	0.6909058000000001
wasn't even real	0.09201729	0.55426764
Love it	0.99575603	0.6752349
Great case!	0.40445217	0.6753091999999999
Worked as advertised ... for a while	0.15862066	0.663722
These are knock off versions - do not buy	0.00047665834	0.63419807
CONSUMERS BEWARE!  Product Fails!	0.0011361837	0.66769505
Great to begin but falls short over time.	0.023680477999999998	0.69646317
Counterfeit cases sold on Amazon	0.016499996	0.81192744
Disappointing	0.013698429	0.508379
Dont buy this case	0.12396154	0.47835794
Piece of junk	0.11102843	0.45049512
Wasted money	0.32385868	0.74154806
Stay Away	0.0161919	0.5916376
LifeProof Case review	0.02127093	0.5843558000000001
Great Case, annoying learning curve	0.45505559999999995	0.42673242
GARBAGE - BAD - DONT WORK - ITS NOT ORIGINAL ( NOT AUTHENTIC)	0.0043745935	0.6762123999999999
major overated phone case that lifeproof is. Steer clear of this one.	0.005394429	0.65089846
It is NOT life proof	0.0022211075	0.7190002
COUNTER-FIT PRODUCT!	0.02230832	0.7540585999999999
Awesome case!	0.970194	0.727403
Effective, water proof case full of surprises!	0.6847705	0.6664568000000001
Lost the adapter within a week!	0.44087723	0.32252043
Piece of crap	0.0056834817000000004	0.5972852
Lifeproof	0.96239465	0.7237089
COUNTERFEIT CASE	0.013896406000000002	0.7599548
NOT WATERPROOF!	0.746124	0.6444769
DUKE CITY WIRELESS SELLS COUNTERFEIT CASES	0.009221166	0.57470065
Very Pleased! - Even after receiving a defective case	0.82774293	0.6767107
Overpriced and poor service since Otterbox bought them	0.03382182	0.86716425
Ah-Maz-Ing!	0.96093774	0.8525995999999999
Life proof	0.9582583	0.49814220000000003
Its the old version	0.5842480999999999	0.83854026
Grandson Happy.	0.92750263	0.63330454
Leaking life proof	0.42530715	0.53665805
Waste of money! Not water proof breaks easily	0.001024723	0.6455206
HORRIBLE HORRIBLE HORRIBLE	0.06058988	0.5657193
Good Case	0.97409976	0.74066436
could have been great case, horrible company	0.021340907000000003	0.35538203
Don't trust this case to waterproof your phone!	0.17051688	0.50698036
Another fake another ruined phone	0.00675714	0.75818586
The absolute WORST customer service - EVER!	0.26622197	0.6248351
Counterfeit Lifeproof Cases	0.0064143836	0.7458130000000001
not worth the money	0.046619922	0.69392765
Fake LifeProof	0.0033014715000000004	0.7509446
DO NOT BUY!	0.0026253462	0.5525299
Do NOT buy this case	0.0050933359999999995	0.6960164000000001
Great purchase!	0.9684437	0.723332
Do NOT buy	0.0038597286	0.6866571
Great sturdy phone case	0.9974679	0.8531183000000001
Lasted just over the one year warranty	0.27832579999999996	0.5431680999999999
Best case for IPhone	0.83845854	0.7331466999999999
Not going to make it	0.04425606	0.6208696
Not for everyday use!	0.7367588	0.7797644
easily scratched	0.88211334	0.75985056
DO NOT BUY - NOT WATERPROOF	0.0020059942999999998	0.61811846
Pretty perfect read below for how!	0.98748046	0.69977117
Nothing comes close!!!	0.99178535	0.8394183000000001
JUST SAY NO TO LIFE PROOF> will NOT replace any electronics when  case fails; don't waste your money!!	0.0009593665600000001	0.5509311
counterfeit case	0.0019223392000000002	0.75955147
Several problems with case.	0.021656185	0.39593336
Product lives up to its hype	0.9445024999999999	0.8392200999999999
Case is thin, waterproof, protective, and all around next to perfect.	0.9565449	0.7825475000000001
Cheap material and Unefficient	0.020900905	0.7203064
So secure, not even sound will reach your phone	0.19506374	0.49067664
great case and great service	0.7664531	0.69778764
Worth writing a warning review, so bad..	0.032497734	0.42015445
Great Case!	0.9951558	0.85514534
Beware the hidden deficits	0.01532194	0.6110753999999999
LIFEPROOF CASE	0.6638307	0.37444237
Works great even on the shower!	0.8577604	0.5282279999999999
Didn't last 3 months	0.008569628000000001	0.48266990000000004
Great Product	0.98232234	0.73498845
HELLO....IT LEAKS!!!!	0.16789934	0.59071654
Awesome	0.9212686999999999	0.63099146
Hands down best case!	0.978382	0.80061066
Do Not Buy	0.0021981597	0.5376095999999999
Perfect except reception	0.18637246	0.7832066
LifeProof is awesome for Iphone4	0.9456219000000001	0.8250363000000002
LifeProof. Not Boyfriend Proof.	0.012309611000000002	0.73019886
Technical problems mar an otherwise excellent product.	0.02581051	0.8542211
My iPhone Screen Cracked while inside the Lifeproof Case :(	0.2717595	0.657733
Temperature Issues!	0.37857620000000003	0.64976066
A happy LifeProof customer x2	0.99991894	0.8579564000000001
Only Buy From LifeProof	0.06384957	0.77261525
Counterfeits being fulfilled by amazon	0.04035911	0.84946454
FAKE! DO NOT PURCHASE	0.011862843999999999	0.7464849
Crap warranty	0.008763999	0.5178231
Don't waste your money	0.00584659	0.75300086
Waterproof	0.05542189	0.48972574
Pos company	0.0011398196	0.5705819000000001
Counterfeit Case don't buy from this seller	0.0033791661	0.91829365
Golf Course Greenskeeper	0.99959624	0.8908997999999999
fake case it broke while i put it on	0.0029321015	0.65307975
NO WAY!	0.14963773	0.60252273
"Did it hold up?  ""Heck YA!"""	0.9830114	0.76753384
These cases are fake!!!!	0.0036435127	0.9202163000000001
Horrific product	0.0062844455	0.66385674
